가맹점ID,가맹점명,가맹점유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지도로명주소상세정보,소재지지번주소,소재지지번주소상세정보,전화번호,사업자번호,종사업자번호,대표자명,사업자상태,사업자상태변경일,프랜차이즈명,일반직영,음식점분류,시설정보구분,위도,경도,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,배달시작시각,배달종료시각,아침점심저녁구분,배달가능여부,관리기관,관리기관전화번호,데이터기준일자
22090674,공주당,10,대구,중구,27110,국채보상로 696,,동인동4가 176-1,,053-425-3197,5010229557,,이금선,01,2022-07-01,,03,12,30,35.86872627,128.6065923,1030,2230,1030,2230,1030,2230,,,1+3+5,N,중구청,053-661-2535,2022-09-29 15:24:49
22090673,삼화푸드몰,10,대구,수성구,27260,동원로28길 81,,만촌동 1329-8,,053-741-7772,5013828810,,방맹갑,01,2019-07-01,삼화푸드몰,01,12,30,35.87258843,128.6402681,1100,2000,1100,2000,1100,2000,1100,2000,3+5,Y,수성구청,053-666-4646,2022-09-21 15:56:25
22090672,26호 짬뽕,10,대구,남구,27200,봉덕로 115,봉덕시장,봉덕동 953-31,봉덕시장,053-471-1116,3794700634,,배형호,01,,,03,11,30,35.84510444,128.603414,1100,1930,1100,1930,1100,1930,1100,1930,3+5,Y,남구청,053-664-2556,2022-09-21 10:07:43
22090671,맘스터치봉덕점,10,대구,남구,27200,효성로 52,,봉덕동 1292-120,,053-475-5666,1110732631,,박동현,01,,맘스터치,01,17+23,60,35.83799171,128.5990513,0900,2000,0900,2000,0900,2000,0900,2000,1+3+5,Y,남구청,053-664-2556,2022-09-21 10:06:48
22090670,멜로우,10,대구,남구,27200,대명로53길 35,,대명동 160-4,,,2421201585,,이혜정,01,,,03,20+23,60,35.84508746,128.5857233,1100,2100,1100,2100,0000,0000,1100,2100,3+5,Y,남구청,053-664-2556,2022-09-21 10:05:44
22090669,똥개떡볶이,10,대구,남구,27200,명덕시장길 87,,대명동 56-12,,053-214-3692,8270701010,,배소연,01,2019-07-01,,03,12,30,35.84541797,128.5879908,1000,2200,1130,2030,0000,0000,1100,2200,1+3+5,Y,남구청,053-664-2556,2022-09-21 10:04:52
22090668,칭구짬뽕,10,대구,남구,27200,명덕시장길 57,,대명동 311-17,,053-653-6700,5142614492,,이병희,01,2015-01-01,칭구짬뽕,01,11,30,35.84542692,128.5862631,1030,2130,0000,0000,1030,2130,,,1+3+5,N,남구청,053-664-2556,2022-09-21 10:03:39
22090667,홍매떡볶이,10,대구,남구,27200,성당로30길 11-55,,대명동 3041-54,,053-628-3030,7491101508,,홍성자,01,,,03,12,60,35.84774044,128.5705555,1100,2200,1100,2100,0000,0000,1100,2200,3+5,Y,남구청,053-664-2556,2022-09-21 10:02:34
22090665,신촌얼큰이칼국수(영대병원점),10,대구,남구,27200,백의1길 45,,대명동 311-5,,053-621-2866,4972000105,,김은미,01,2017-07-01,신촌얼큰이칼국수,01,13+14,30,35.8456346,128.5860131,1000,2200,1000,1700,0000,0000,0900,2000,1+3+5,Y,남구청,053-664-2556,2022-09-21 09:59:55
22090664,로더바이미,10,대구,남구,27200,안골길 56,,대명동 858-1,,0507-1336-2821,3772600929,,박선미,01,2021-01-01,,03,20+23,60,35.83621366,128.5766171,1100,1700,1100,1700,0000,0000,1100,1600,3+5,Y,남구청,053-664-2556,2022-09-21 09:58:43
22090663,이화수 봉덕점,10,대구,남구,27200,이천로 29,,봉덕동 685-1,,053-256-9988,6033665169,,봉선호,01,,이화수전통육개장,01,13+16,30,35.84376743,128.5979675,1000,2300,1000,2100,0000,0000,1000,2300,1+3+5,Y,남구청,053-664-2556,2022-09-21 09:56:33
22090662,와플라이 수제와플&커피 대명점,10,대구,남구,27200,두류공원로 8,,대명동 805-18,,053-625-8907,2582300739,,이정아,01,2020-07-01,와플라이,01,17+20+23,30,35.83977586,128.5760093,1300,0000,1300,0000,1300,0000,1300,0020,3+5,Y,남구청,053-664-2556,2022-09-21 09:55:29
22090661,아르떼케이크,10,대구,남구,27200,대명로20길 81,,대명동 1017-1,,0507-1321-4571,2793500724,,한수진,01,,,03,20+23,50,35.83561415,128.5682004,1100,2000,1100,2000,1100,2000,1100,2000,3+5,Y,남구청,053-664-2556,2022-09-21 09:54:34
22090660,씨레기국수,10,대구,남구,27200,봉덕남로 59,,봉덕동 718-7,,053-471-4555,3312101460,,권재현,01,,,03,12+13,30,35.84255509,128.5933015,1100,1700,1100,1700,0000,0000,1020,1500,3+5,Y,남구청,053-664-2556,2022-09-21 09:53:43
22090659,평화떡집,10,대구,남구,27200,봉덕로 119,,봉덕동 954-2,,053-473-8575,5141450632,,최임숙,01,2005-01-01,,03,20+23,10,35.84471882,128.603314,0700,1900,0700,1800,0000,0000,1030,1800,1+3+5,Y,남구청,053-664-2556,2022-09-21 09:52:45
22090658,수니짬뽕,10,대구,남구,27200,대명남로 159-2,,대명동 870-5,,053-657-3553,2172863363,,김일호,01,2019-07-01,,03,11,30,35.83576449,128.5756922,1130,2300,1130,2300,1130,2300,1130,2230,3+5,Y,남구청,053-664-2556,2022-09-21 09:51:42
22090657,우물,10,대구,남구,27200,이천로19길 38,,이천동 508-9,,053-471-5089,8382600856,,조현빈,01,,,03,17+20+23,60,35.84998766,128.5962812,0800,2000,0800,1900,0000,0000,0800,2000,1+3+5,Y,남구청,053-664-2556,2022-09-21 09:49:37
22090656,팔도국밥 진천점,10,대구,달서구,27290,진천로 107,아델스타워,대천동 550,아델스타워,053-633-7123,2262491962,,조영주,01,,,03,13,30,35.81788904,128.5219155,1000,2200,1000,2200,0000,0000,1000,2200,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:49:12
22090655,고씨네영남이공대점,10,대구,남구,27200,대명로57길 6,,대명동 142-6,,053-215-4464,1540501524,,조성래,01,,고씨네카레,01,18,30,35.84407728,128.5871355,1100,2030,0000,0000,0000,0000,1040,1600,3+5,Y,남구청,053-664-2556,2022-09-21 09:48:24
22090654,동산반점,10,대구,달서구,27290,구마로39길 58,,성당동 397-4,,053-628-4464,4630600784,,김득남,01,2018-07-01,,03,11,30,35.83995177,128.5489419,1100,2030,1100,2030,1100,2030,1100,2030,3+5,Y,달서구청,053-667-2536,2022-09-21 09:48:23
22090653,미쁘롱,10,대구,달서구,27290,새동네로 99-1,,용산동 457-6,,0503-8900-9151,3940801841,,이지영,01,,,03,20+23,30,35.85682476,128.5228859,1000,2100,1000,2100,1000,2100,1030,2100,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:47:34
22090652,이지큰손,10,대구,달서구,27290,구마로39길 66,,성당동 412,,053-657-2392,7260201672,,박재오,01,,큰손마라탕,01,14+23,30,35.84035776,128.5489545,1100,0400,1100,0400,1100,0400,1100,0400,3+5,Y,달서구청,053-667-2536,2022-09-21 09:46:42
22090651,백년식당,10,대구,중구,27110,동성로12길 16,,문화동 12-6,,053-422-0300,5020327734,,이영배,01,2010-01-01,,03,13,30,35.87138796,128.596592,0900,2000,0900,2000,0000,0000,1000,2000,1+3+5,Y,중구청,053-661-2535,2022-09-21 09:46:18
22090650,미미분식,10,대구,중구,27110,동덕로30길 91,,동인동4가 280-4,,0507-1373-6229,2963700704,,김선영,01,2021-07-01,,03,12,30,35.86644961,128.6087944,0900,2200,1000,2200,1000,2200,0900,2000,1+3+5,Y,중구청,053-661-2535,2022-09-21 09:45:17
22090649,치킨은맛있다,10,대구,달서구,27290,야외음악당로33길 39,,두류동 625-16,,053-655-7672,1184200918,,김형석,01,2022-07-01,,03,10+23,30,35.85272147,128.5534706,1500,0100,1500,0100,1500,0100,1500,0100,3+5,Y,달서구청,053-667-2536,2022-09-21 09:44:56
22090648,빵수니,10,대구,중구,27110,동성로 52-1,,동성로2가 39-11,,053-957-7765,4274900164,,우태곤,01,,,03,20+23,60,35.87141292,128.5958524,1000,2230,1000,2230,1000,2230,1000,2220,1+3+5,Y,중구청,053-661-2535,2022-09-21 09:44:12
22090647,풍경김밥,10,대구,달서구,27290,진천로 75-3,,진천동 595-6,,053-634-5776,5041410502,,조부경,01,2015-07-01,,03,12+13,30,35.81497281,128.5231089,1000,2200,1000,2200,1000,2200,1030,2130,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:44:06
22090646,장어클라쓰,10,대구,달서구,27290,달구벌대로329길 29,,감삼동 55-15,,053-567-2585,1734200900,,성수호,01,,,03,13+14+19,30,35.85497161,128.5453685,1100,2100,1200,2100,1200,2100,1100,2100,3+5,Y,달서구청,053-667-2536,2022-09-21 09:43:03
22090645,혼다라멘덮밥,10,대구,중구,27110,동성로3길 20,,삼덕동1가 33-9,,053-431-0700,8385600590,,이동민,01,,고운라멘,01,18,30,35.86623249,128.5977802,1030,2100,1030,2100,1030,2100,1030,2100,1+3+5,Y,중구청,053-661-2535,2022-09-21 09:42:45
22090644,삼삼구이초밥,10,대구,달서구,27290,미리샘길 11,,도원동 1447,,053-637-3392,5140581720,,김영희,01,2007-04-01,,03,18+19,30,35.80694815,128.5434123,1130,2230,1130,2200,0000,0000,1200,2100,3+5,Y,달서구청,053-667-2536,2022-09-21 09:42:15
22090643,비에이치씨(BHC) 치킨 대봉점,10,대구,중구,27110,대봉로 239,경동빌딩,대봉동 89-6,경동빌딩,053-428-7080,3213301068,,김재억,01,,BHC,01,10+23,30,35.85997208,128.6007436,1200,0000,1200,0000,1200,0000,1100,0000,3+5,Y,중구청,053-661-2535,2022-09-21 09:41:31
22090642,조아라떡볶이닭강정,10,대구,달서구,27290,와룡로49길 104-5,,용산동 953-9,,053-566-5882,4653101118,,이금옥,01,2022-07-01,조아라떡볶이닭강정,01,12,30,35.85463103,128.5312476,1400,2200,1400,2200,1400,2200,1200,2200,3+5,Y,달서구청,053-667-2536,2022-09-21 09:41:15
22090641,명랑시대쌀핫도그김광석길점,10,대구,중구,27110,달구벌대로450길 12,,대봉동 3-24,,0507-1415-7151,6134200693,,김형준,01,,명랑핫도그,01,12+17,30,35.86129522,128.6074179,1200,2330,1100,2200,1200,2200,1200,2300,3+5,Y,중구청,053-661-2535,2022-09-21 09:40:26
22090640,불닭발땡초동대문엽기떡볶이대구성당점,10,대구,달서구,27290,구마로39길 10,,성당동 825-14,,053-629-8592,5314200464,,홍성복,01,,동대문엽기떡볶이,01,12,30,35.83779314,128.5490058,1040,2200,1040,2200,0000,0000,1040,2200,3+5,Y,달서구청,053-667-2536,2022-09-21 09:40:04
22090639,더(THE)감로,10,대구,중구,27110,달구벌대로443길 47,,삼덕동2가 230-2,,053-252-1452,1802200370,,이나영,01,2021-07-01,,03,13,30,35.8650598,128.6055402,1000,2030,0000,0000,0000,0000,1030,1500,1+3+5,Y,중구청,053-661-2535,2022-09-21 09:39:20
22090638,전통김치찌개전문점,10,대구,달서구,27290,야외음악당로 185,,두류동 618-3,,053-622-0274,5621701034,,허수원,01,,전통김치찌개전문점,01,13+14,30,35.85274133,128.5557381,1100,2100,1100,2100,1100,2100,1100,2030,3+5,Y,달서구청,053-667-2536,2022-09-21 09:39:05
22090637,서양식당,10,대구,중구,27110,관덕정길 10,,남산동 942-1,,070-4139-4008,6470901761,,서인우,01,2022-07-01,서양식당,02,15+21,30,35.8653668,128.5908112,1130,2200,1130,2200,1130,2200,1130,2130,3+5,Y,중구청,053-661-2535,2022-09-21 09:38:12
22090636,김치찌개&1년숙성묵은지찜 상인점,10,대구,달서구,27290,월곡로53동길 66,,상인동 1424-4,,053-633-8337,2316300365,,최혜주,01,2022-07-01,김치찌개&1년숙성묵은지찜,01,13,30,35.81386426,128.5382185,1000,2200,1000,2200,1000,2200,1000,2150,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:38:12
22090635,이웃집소녀떡볶이,10,대구,달서구,27290,상인서로 76,상인영남화성타운,상인동 1517,상인영남화성타운,053-636-5111,5021929368,,송재영,01,2015-01-01,이웃집소녀떡볶이,01,12,30,35.8165179,128.5425774,1100,2320,1100,2320,1100,2320,1100,2300,3+5,Y,달서구청,053-667-2536,2022-09-21 09:37:07
22090634,빠르띠로,10,대구,수성구,27260,청호로96길 14-7,,만촌동 1050-139,,053-744-2346,3893301313,,손성희,01,,빠르띠로,01,20+23,30,35.85751857,128.6463779,1000,2100,1000,2100,0000,0000,1000,2030,1+3+5,Y,수성구청,053-666-4646,2022-09-21 09:36:47
22090633,스카이에프엔비(성서점),10,대구,달서구,27290,서당로17길 5,,신당동 1741-5,,053-581-3294,4961201479,,최봉규,01,2021-01-01,국밥여행,01,13+19,30,35.85857003,128.4955292,1030,2300,1030,2300,1030,2300,1030,2300,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:36:20
22090632,신대장,10,대구,수성구,27260,명덕로 405-3,,수성동2가 255-4,,053-768-7678,3710301163,,최지연,01,2019-07-01,신대장떡볶이,01,12,30,35.85479404,128.6143308,1200,0200,1200,0000,1200,0000,1200,0200,3+5,Y,수성구청,053-666-4646,2022-09-21 09:34:33
22090631,꾸꾸닥,10,대구,달서구,27290,상화북로 57,,진천동 815-13,,053-634-3815,8691701691,,배소현,01,,꾸꾸닥,01,10+13,30,35.81201981,128.5325785,1700,0300,1700,0300,1700,0300,1600,0000,5,Y,달서구청,053-667-2536,2022-09-21 09:33:50
22090630,선비꼬마김밥 노변점,10,대구,수성구,27260,노변공원로 13,,시지동 508-7,,053-201-3132,7632901076,,김양섭,01,,선비꼬마김밥,01,12,30,35.84083213,128.6990222,0700,2000,0700,1800,0700,1400,0700,1930,1+3+5,Y,수성구청,053-666-4646,2022-09-21 09:33:32
22090629,삼첩분식,10,대구,달서구,27290,선원로 50,,신당동 1748-4,,053-591-1101,6420101678,,이상진,01,2022-07-01,삼첩분식,01,12,30,35.85899382,128.4977447,1100,2300,1100,2300,1100,2300,1100,2300,3+5,Y,달서구청,053-667-2536,2022-09-21 09:32:55
22090628,월면가시지,10,대구,수성구,27260,고산로 123,하나타운,매호동 1331,하나타운,053-793-3337,7913300332,,홍창진,01,2019-07-01,쌀국수명가포껌,01,21+23,30,35.84353925,128.705253,1100,2100,1100,2100,1100,2100,1100,2000,3+5,Y,수성구청,053-666-4646,2022-09-21 09:31:34
22090627,킹스꼬마김밥 본리중앙점,10,대구,달서구,27290,장기로 206,,감삼동 337-14,,053-567-7775,5224800633,,박채림,01,2022-07-01,킹스꼬마김밥,01,13,30,35.84374986,128.5378731,0930,2100,0930,2100,0930,2100,0930,2100,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:31:33
22090626,핵밥 대구월성점,10,대구,달서구,27290,조암로 149,,대천동 934,,053-716-7705,1696500588,,오승호,01,,핵밥,01,12+13,30,35.81909273,128.5160179,1100,2300,1100,2300,1100,2200,1100,2300,3+5,Y,달서구청,053-667-2536,2022-09-21 09:30:25
22090625,청담동마녀김밥 시지점,10,대구,수성구,27260,노변공원로 55,,노변동 165,,053-267-3325,4330702226,,조은정,01,,청담동마녀김밥,01,12,30,35.83711393,128.6983361,0900,2100,0900,2100,0900,2100,0930,2000,1+3+5,Y,수성구청,053-666-4646,2022-09-21 09:29:30
22090624,빨봉분식,10,대구,달서구,27290,상인서로 103-6,리젠트프라자,상인동 1506,리젠트프라자,053-642-5282,5041033701,,홍지원,01,,빨봉분식,01,12,30,35.81839435,128.5395654,1000,2230,1000,2230,1000,2230,1100,2130,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:29:21
22090623,대구통닭 월성직영점,10,대구,달서구,27290,조암로 79,,월성동 1479,,053-638-9989,6542300752,,신동화,01,,대구통닭,02,10+23,30,35.82284464,128.5216637,1500,2300,1500,2300,1500,2300,1500,2300,3+5,Y,달서구청,053-667-2536,2022-09-21 09:28:28
22090622,귀래원,10,대구,수성구,27260,동대구로 359-8,,범어동 32-2,,053-744-8889,5021188605,,박민숙,01,2020-07-01,,03,11,30,35.86259157,128.626099,1050,1930,1050,1900,1050,1900,1100,1930,3+5,Y,수성구청,053-666-4646,2022-09-21 09:28:22
22090621,덮덮밥 성서점,10,대구,달서구,27290,달구벌대로262길 6,,이곡동 663-28,,053-585-3905,7350702082,,윤영섭,01,,덮덮밥,01,13+19,30,35.85084815,128.5097608,1000,2200,1000,2200,1000,2200,0930,2130,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:27:38
22090620,롯데리아만촌점,10,대구,수성구,27260,청호로 498,,만촌동 1040-7,,053-743-7484,5141648881,,변영희,01,,롯데리아,01,17+23,60,35.85845549,128.6462784,0800,0200,0800,0200,0800,0200,1000,2200,1+3+5,Y,수성구청,053-666-4646,2022-09-21 09:26:11
22090619,만리성,10,대구,달서구,27290,월성로 36,월성주공4단지,월성동 270-5,월성주공4단지,053-636-5989,5141251786,,강영미,01,2018-07-01,,03,11,30,35.83171842,128.5314684,1000,2100,1000,2100,1000,2100,1030,2000,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:25:59
22090618,스낵앤커피몽땅 분식,10,대구,수성구,27260,달구벌대로522길 14,,만촌동 848-15,,0503-8903-4862,4431401576,,류미향,01,,,03,12,30,35.8572132,128.6476578,1130,2030,1130,2030,1130,2030,1000,1830,3+5,Y,수성구청,053-666-4646,2022-09-21 09:25:05
22090617,피자(PIZZA)1991 월성점,10,대구,달서구,27290,상원로 9,,상인동 1463-12,,053-632-1911,2431302022,,이정희외 1명,01,,피자1991,01,15+17+23,60,35.81090752,128.5360585,1200,0100,1100,0100,1100,0100,1100,0130,3+5,Y,달서구청,053-667-2536,2022-09-21 09:24:59
22090616,샌드선샤인 죽전점,10,대구,달서구,27290,와룡로53길 12,,죽전동 367-6,,053-710-2979,6393501018,,전용환,01,,샌드선샤인,01,17+20+23,60,35.8568722,128.5365404,0830,2000,0830,1900,0000,0000,1000,2100,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:23:54
22090615,요술밥상 두류광장점,10,대구,달서구,27290,당산로38길 15,,두류동 495-30,,053-655-5895,2461601358,,곽우혁,01,2022-01-01,요술밥상,01,13,30,35.85351698,128.5493771,1100,2300,1100,2300,1100,2300,1100,2250,3+5,Y,달서구청,053-667-2536,2022-09-21 09:23:17
22090614,자매네밥상,10,대구,달서구,27290,월서로 14,상인역 e-편한세상 1단지,상인동 113,상인역 e-편한세상 1단지,053-637-1410,7830101284,,김경희,01,2020-01-01,,03,22+23,10,35.82171324,128.5337001,1100,2000,1100,2000,0000,0000,1000,1900,3+5,Y,달서구청,053-667-2536,2022-09-21 09:22:53
22090613,이삭토스트,10,대구,달서구,27290,성지로 75,성서청구타운,용산동 416-5,성서청구타운,053-587-2454,5032475286,,조규신,01,2019-07-01,이삭토스트,01,17+23,60,35.85545321,128.5201602,1000,2200,1000,2100,0000,0000,1000,2200,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:21:50
22090612,비비큐(BBQ)신월성올리브점,10,대구,달서구,27290,월서로 51,월배역 포스코 더 샵 아파트,진천동 15-1,월배역 포스코 더 샵 아파트,053-638-9281,5041308294,,엄정철,01,,BBQ,01,10+23,30,35.8185502,128.528804,1200,0000,1200,0000,1200,0000,1200,2330,3+5,Y,달서구청,053-667-2536,2022-09-21 09:21:41
22090611,피엠푸드 월촌역점,10,대구,달서구,27290,송현로7길 10,상인화성파크드림1단지아파트,상인동 1596,상인화성파크드림1단지아파트,053-639-0082,5142380195,,기순화,01,,피자마루,01,15+23,60,35.82243974,128.5448385,1100,2300,1100,2300,1100,2300,1100,2300,3+5,Y,달서구청,053-667-2536,2022-09-21 09:20:49
22090610,하루부엌,10,대구,달서구,27290,화암로71길 19,,대곡동 1037,,053-638-2076,8136100412,,라경환,01,2021-07-01,,03,13+18+19,30,35.8046217,128.5185093,1030,2100,1030,2100,1030,2100,1000,2000,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:20:23
22090609,삼생돈까스와김치찌개,10,대구,달서구,27290,달구벌대로344길 79,,두류동 630-11,,053-573-6723,4642001045,,박종환,01,2020-07-01,삼생돈까스와김치찌개,02,13+18,30,35.85339979,128.5511395,0730,2300,0730,2300,0000,0000,0700,2200,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:19:47
22090608,스카이에프앤비,10,대구,달서구,27290,월곡로53서길 74,,상인동 1421-13,,053-636-4533,8554100330,,권하늘,01,2020-07-01,,03,13,30,35.81307118,128.5376036,1100,2200,1100,2200,1100,2200,1100,2200,3+5,Y,달서구청,053-667-2536,2022-09-21 09:18:56
22090607,얌샘김밥 대구진천점,10,대구,달서구,27290,월배로 103,,진천동 535-4,,053-642-1030,2317500484,,임서연,01,,얌샘김밥,01,12,30,35.81458179,128.5256812,0900,2100,0900,1330,0900,1330,0840,2040,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:18:22
22090606,요술밥상 진천점,10,대구,달서구,27290,월배로32안길 35,동백맨션,진천동 131,동백맨션,053-217-0816,8407100451,,김미주,01,,요술밥상,01,13,30,35.81468119,128.5308125,1030,2300,1400,2300,1030,2300,1100,2300,1+3+5,Y,달서구청,053-667-2536,2022-09-21 09:18:07
22090605,앤푸드(성당점),10,대구,달서구,27290,구마로39길 16,,성당동 824-82,,053-587-6800,2850601830,,임원도,01,,,03,12,30,35.83815296,128.5489504,1230,2200,1230,2200,1230,2200,,,3+5,N,달서구청,053-667-2536,2022-09-21 09:16:12
22090604,도니도네돼지갈비찜,10,대구,달서구,27290,월곡로 294,에스앤시티,상인동 70-1,에스앤시티,053-643-6333,1204600433,,김병수,01,,도니도네,02,13+14,30,35.82011537,128.5370811,1100,0000,1100,0000,1100,0000,1000,2200,3+5,Y,달서구청,053-667-2536,2022-09-21 09:15:55
22090603,내가 반한 닭강정,10,대구,달서구,27290,조암남로 158,그랑에비뉴,유천동 95,그랑에비뉴,053-636-7892,1451900474,,이태동,01,2018-07-01,내가반한닭강정,01,10+23,30,35.81659573,128.5173655,1100,2230,1100,2230,1100,0000,,,3+5,N,달서구청,053-667-2536,2022-09-21 09:15:20
